Column1;neighborhood;latitude;longitude;name;categories
1695;Leme;-22.962533;-43.168353;Apartamento Aurelino Leal;Hotels
1696;Urca;-22.962262;-43.170417;Vem pro Rio - General Ribeiro da Costa 230;Hotels
1697;Leme;-22.962476;-43.169419;Furnished Apartment in Leme Rio D047;Hotels
1698;Leme;-22.962518;-43.170298;Flat no Leme;Hotels
1699;Leme;-22.962862;-43.169177;Apartamento AtlÃƒÂ¢ntica;Hotels
1700;Leme;-22.96288;-43.169742;Apartamento Lausanne;Hotels
1701;Leme;-22.962838;-43.17018;Studio Leme 520;Hotels
1702;Leme;-22.962838;-43.17018;Gustavo Sampaio;Hotels
1703;GlÃ³ria;-22.912799;-43.182035;Manga Hostel;Hotels
1704;Botafogo;-22.912931;-43.185739;Slaviero Lifestyle Rio de Janeiro;Hotels
1705;Centro;-22.912564;-43.183912;Lapa Hostel;Hotels
1706;Centro;-22.901079;-43.179623;Windsor Guanabara Hotel;Hotels
1707;Centro;-22.907355;-43.181898;ibis Hotel;Hotels
1708;Centro;-22.911524;-43.183699;Hotel Granada;Hotels
1709;Centro;-22.90022;-43.179791;Hotel Atlantico Tower;Hotels
1710;Centro;-22.906968;-43.184907;Hotel Meu Cantinho;Hotels
1711;Centro;-22.901444;-43.182894;Belga Hotel;Hotels
1712;Centro;-22.910726;-43.183993;Hotel Carioca;Hotels
1713;Centro;-22.912832;-43.184608;Fluminense Hotel;Hotels
1714;Centro;-22.907302;-43.18548;Primor Hotel;Hotels
1715;Centro;-22.907438;-43.185107;Hotel Sheik;Hotels
1716;Botafogo;-22.912931;-43.185739;Hotel AtlÃƒÂ¢ntico Prime;Hotels
1717;Centro;-22.898092;-43.180054;Hotel SÃƒÂ£o Bento;Hotels
1718;HumaitÃ¡;-22.897317;-43.185932;Villa Reggia Hotel;Hotels
1719;Centro;-22.910373;-43.188125;Hotel FÃƒÂªnix;Hotels
1720;Centro;-22.912446;-43.183532;Hotel Pouso Real;Hotels
1721;Centro;-22.912386;-43.183405;Hotel Estadual;Hotels
1722;Centro;-22.900048;-43.177717;Promenade Service Hotel;Hotels
1723;Centro;-22.912398;-43.184221;Andorinha Hotel;Hotels
1724;Centro;-22.9125;-43.18391;Piscina;Hotels
1725;Centro;-22.911346;-43.188462;Hotel Aymore;Hotels
1726;Centro;-22.912808;-43.184294;PaÃƒÂ§o dos Arcos;Hotels
1727;Centro;-22.909408;-43.188729;Hostel Villa Santana;Hotels
1728;Centro;-22.898891;-43.179759;Center Hotel;Hotels
1729;Centro;-22.899469;-43.188618;Gamboa Rio Hotel;Hotels
1730;Centro;-22.910644;-43.187379;Hotel Galicia;Hotels
1731;Centro;-22.904325;-43.1829;Pensao Recanto da Praca Ltda ME;Hotels
1732;Botafogo;-22.904725;-43.183348;Hotel SÃƒÂ£o Francisco;Hotels
1733;Centro;-22.904114;-43.182456;Hotel Vitoria Minas;Hotels
1734;Centro;-22.905527;-43.182928;Bicas Hotel;Hotels
1735;Centro;-22.901766;-43.18265;Motel Planalto;Hotels
1736;Centro;-22.907121;-43.182464;"""empreendimentos Hoteleiros Rio's Ltda""";Hotels
1737;Centro;-22.902456;-43.185552;Hotel Corumba;Hotels
1738;Botafogo;-22.907643;-43.183167;Serra dos Tucanos;Hotels
1739;Centro;-22.905678;-43.179294;Hospitality Marketing Consultants do Brasil Ltda;Hotels
1740;Centro;-22.908052;-43.184557;Paulistano Hotel;Hotels
1741;Centro;-22.902766;-43.187128;Hotel Noroeste;Hotels
1742;Centro;-22.907968;-43.185433;Belas Artes Alojamentos Ltda;Hotels
1743;Centro;-22.908366;-43.18469;Hospedaria Hostal;Hotels
1744;Centro;-22.908896;-43.183699;ViÃƒÂ§osa Hotel;Hotels
1745;Centro;-22.906236;-43.178491;Hotel Fazenda Santa BÃƒÂ¡rbara;Hotels
1746;Centro;-22.909149;-43.183705;Hotel EsperanÃƒÂ§a;Hotels
1747;Centro;-22.909101;-43.184394;Hospedaria Gomes Freire;Hotels
1748;Botafogo;-22.906127;-43.177736;Mata Virgem Hostel;Hotels
1749;Centro;-22.901959;-43.17726;Hotel Atlantico Seculo Xxi Ltda;Hotels
1750;Centro;-22.903364;-43.176792;Number One;Hotels
1751;Botafogo;-22.94913;-43.183592;Tutto Nhoque;Italian Restaurant
1752;Botafogo;-22.941777;-43.181409;Via Farani;Italian Restaurant
1753;Botafogo;-22.955717;-43.182055;Sult;Italian Restaurant
1754;Botafogo;-22.950564;-43.184504;Formato Vino & Forneria;Italian Restaurant
1755;Botafogo;-22.946997;-43.184105;Mazzo;Italian Restaurant
1756;Botafogo;-22.947561;-43.183052;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1757;Botafogo;-22.956952;-43.176752;La Mole;Italian Restaurant
1758;Botafogo;-22.952988;-43.183684;Sapore de Casa;Italian Restaurant
1759;Botafogo;-22.957211;-43.176507;Abraccio (Abbraccio);Italian Restaurant
1760;Botafogo;-22.95433;-43.177807;Artisan Pizza Bakery;Italian Restaurant
1761;Botafogo;-22.954449;-43.178198;Charles Lucky Osteria;Italian Restaurant
1762;Botafogo;-22.953024;-43.187449;O MacarrÃƒÂ£o;Italian Restaurant
1763;Botafogo;-22.953922;-43.185651;Coisa Nossa Ristorante & Pizzaria;Italian Restaurant
1764;Botafogo;-22.9476;-43.18274;Spoleto;Italian Restaurant
1765;Botafogo;-22.946934;-43.184104;Zio Peperone;Italian Restaurant
1766;Botafogo;-22.953591;-43.178366;Fiammetta;Italian Restaurant
1767;Botafogo;-22.95419;-43.178443;RÃƒÂ¡scal - Rio Sul;Italian Restaurant
1768;Botafogo;-22.953889;-43.185713;Coisa Nossa;Italian Restaurant
1769;Botafogo;-22.954223;-43.186285;Ristorante Ambasciatore;Italian Restaurant
1770;Botafogo;-22.956365;-43.176174;La Mole - Rio Sul;Italian Restaurant
1771;Botafogo;-22.956639;-43.176619;Papa Giovanni Restaurante;Italian Restaurant
1772;Botafogo;-22.956672;-43.176557;Spoleto;Italian Restaurant
1773;Botafogo;-22.956802;-43.176435;Spoleto Rio Sul;Italian Restaurant
1774;Flamengo;-22.927811;-43.176497;Carmelo;Italian Restaurant
1775;Laranjeiras;-22.933432;-43.180959;Luigi's;Italian Restaurant
1776;Catete;-22.925457;-43.179577;EmpÃƒÂ³rio d' ItÃƒÂ¡lia - Catete;Italian Restaurant
1777;Laranjeiras;-22.931757;-43.186126;Capri;Italian Restaurant
1778;Flamengo;-22.928178;-43.17569;Villa Rio Restaurante;Italian Restaurant
1779;Laranjeiras;-22.930832;-43.177196;Spoleto;Italian Restaurant
1780;Centro;-22.922243;-43.173729;Trattoria della Gloria;Italian Restaurant
1781;Flamengo;-22.934752;-43.177415;Ravele;Italian Restaurant
1782;Flamengo;-22.931312;-43.174384;Tarantino;Italian Restaurant
1783;Flamengo;-22.934975;-43.177357;Le Brants;Italian Restaurant
1784;Copacabana;-22.971516;-43.185569;Cantina Donanna;Italian Restaurant
1785;Copacabana;-22.967824;-43.179897;La Trattoria;Italian Restaurant
1786;Copacabana;-22.972497;-43.188164;Pappa Jack;Italian Restaurant
1787;Copacabana;-22.967403;-43.179009;Cipriani;Italian Restaurant
1788;Copacabana;-22.975698;-43.187927;Don Camillo;Italian Restaurant
1789;Copacabana;-22.965015;-43.182277;O Peixe Vivo;Italian Restaurant
1790;Copacabana;-22.978715;-43.190069;Simon Boccanegra;Italian Restaurant
1791;Copacabana;-22.977637;-43.191486;L'Ulivo Cucina e Vini;Italian Restaurant
1792;Copacabana;-22.972753;-43.189362;La Mole;Italian Restaurant
1793;Copacabana;-22.969501;-43.186462;Spoleto;Italian Restaurant
1794;Copacabana;-22.97123;-43.185625;Donnanna;Italian Restaurant
1795;Copacabana;-22.967921;-43.179837;Maxim's;Italian Restaurant
1796;Copacabana;-22.97609;-43.187435;Trattoria Sapori d'Italia;Italian Restaurant
1797;Copacabana;-22.966199;-43.18808;Cantina Romanzini;Italian Restaurant
1798;Copacabana;-22.977719;-43.190736;Spoleto;Italian Restaurant
1799;Copacabana;-22.969655;-43.186654;Spoleto;Italian Restaurant
1800;Copacabana;-22.968047;-43.18511;Armazem da Gastronomia;Italian Restaurant
1801;Copacabana;-22.97394;-43.188701;Shopping tijuca;Italian Restaurant
1802;Copacabana;-22.97282;-43.189238;La Mole - Copacabana;Italian Restaurant
1803;Copacabana;-22.968261;-43.180159;Bar e Restaurante Maxim S;Italian Restaurant
1804;Copacabana;-22.966372;-43.187642;do Forneiro Pizzaria;Italian Restaurant
1805;Copacabana;-22.964954;-43.18215;Vermentino;Italian Restaurant
1806;Copacabana;-22.978905;-43.190074;Dolce & Salato;Italian Restaurant
1807;Laranjeiras;-22.940797;-43.191862;Cantinella;Italian Restaurant
1808;Laranjeiras;-22.938468;-43.193939;Mamma Rosa Restaurante;Italian Restaurant
1809;Copacabana;-22.938468;-43.193939;Cucina italiana;Italian Restaurant
1810;Laranjeiras;-22.942084;-43.191014;Restaurante Policarpo;Italian Restaurant
1811;Copacabana;-22.934752;-43.177415;Ravele;Italian Restaurant
1812;Centro;-22.910213;-43.177645;Aspargus;Italian Restaurant
1813;Centro;-22.911214;-43.172902;Tretonti;Italian Restaurant
1814;Centro;-22.911512;-43.176296;Villa Toscana;Italian Restaurant
1815;Centro;-22.910524;-43.173952;Margutta Restaurante;Italian Restaurant
1816;Centro;-22.911241;-43.177043;Tretonti;Italian Restaurant
1817;Flamengo;-22.919814;-43.169406;BOTA Cucina Italiana;Italian Restaurant
1818;Centro;-22.910162;-43.174508;La Fiora;Italian Restaurant
1819;Centro;-22.911431;-43.174412;Spoleto;Italian Restaurant
1820;Centro;-22.91047;-43.172257;Arcanjo;Italian Restaurant
1821;Centro;-22.911672;-43.176237;SpaghettilÃƒÂ¢ndia;Italian Restaurant
1822;Centro;-22.914471;-43.166456;Deliziosa;Italian Restaurant
1823;Centro;-22.91373;-43.180176;Lapa Bella;Italian Restaurant
1824;Centro;-22.911558;-43.174415;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1825;Centro;-22.911214;-43.172902;Restaurante Tarantino;Italian Restaurant
1826;Centro;-22.911196;-43.172337;La Spezia CulinÃƒÂ¡ria Italiana Ltda ME;Italian Restaurant
1827;Centro;-22.911271;-43.177106;Tarantino;Italian Restaurant
1828;Centro;-22.910108;-43.17413;Olive Garden Bar e Restaurante Ltda. E.p.p.;Italian Restaurant
1829;Centro;-22.909786;-43.174373;Spoleto-Pedro Lessa;Italian Restaurant
1830;Botafogo;-22.955107;-43.196846;Cobal do HumaitÃƒÂ¡;Italian Restaurant
1831;Botafogo;-22.956617;-43.194623;I Piatti;Italian Restaurant
1832;HumaitÃ¡;-22.955369;-43.196475;Spaghetteria da Cobal;Italian Restaurant
1833;Botafogo;-22.953098;-43.19617;Il Leone;Italian Restaurant
1834;Botafogo;-22.95621;-43.191791;Spoleto;Italian Restaurant
1835;Botafogo;-22.95546;-43.195348;Cantina Mineira Trem Bom;Italian Restaurant
1836;HumaitÃ¡;-22.958302;-43.199494;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1837;Botafogo;-22.954884;-43.196903;Spaguetteria;Italian Restaurant
1838;Botafogo;-22.95823;-43.199869;Spoleto;Italian Restaurant
1839;HumaitÃ¡;-22.952999;-43.196356;Osteria Policarpo - HumaitÃƒÂ¡;Italian Restaurant
1840;Botafogo;-22.95368;-43.195682;Brevitar;Italian Restaurant
1841;Botafogo;-22.954523;-43.193507;Trattoria Altero;Italian Restaurant
1842;Botafogo;-22.955662;-43.192217;Spoleto-Real Grandeza;Italian Restaurant
1843;Botafogo;-22.955725;-43.192218;Spoleto;Italian Restaurant
1844;Ipanema;-22.983536;-43.205241;Pici Trattoria;Italian Restaurant
1845;Ipanema;-22.984446;-43.204259;Carambola Cozinha & CafÃƒÂ©;Italian Restaurant
1846;Ipanema;-22.986307;-43.203174;Masserini Osteria di Mare;Italian Restaurant
1847;Ipanema;-22.984827;-43.196363;La Veronese;Italian Restaurant
1848;Ipanema;-22.982478;-43.21105;Posi Mozza & Mare;Italian Restaurant
1849;Ipanema;-22.984818;-43.19674;Cantina da Praca;Italian Restaurant
1850;Ipanema;-22.980925;-43.208566;Pomodorino;Italian Restaurant
1851;Ipanema;-22.987076;-43.196229;Fasano Al Mare;Italian Restaurant
1852;Ipanema;-22.98681;-43.203312;La Fiducia Ipanema;Italian Restaurant
1853;Ipanema;-22.983362;-43.20516;Restaurante Picci;Italian Restaurant
1854;Ipanema;-22.984255;-43.208207;Spoleto e AteliÃƒÂª CulinÃƒÂ¡rio Ipanema;Italian Restaurant
1855;Ipanema;-22.984839;-43.211546;Di Grano;Italian Restaurant
1856;Ipanema;-22.984541;-43.196419;Via 44;Italian Restaurant
1857;Ipanema;-22.984608;-43.208067;Spoleto;Italian Restaurant
1858;Ipanema;-22.984239;-43.201054;ÃƒÂguia Romana;Italian Restaurant
1859;Ipanema;-22.985094;-43.201012;Mio Ipanema;Italian Restaurant
1860;Ipanema;-22.985298;-43.205021;Pope;Italian Restaurant
1861;Ipanema;-22.982371;-43.205025;La Terrazza;Italian Restaurant
1862;Ipanema;-22.982988;-43.205667;Olivetto;Italian Restaurant
1863;Ipanema;-22.985047;-43.198501;Galezzo;Italian Restaurant
1864;Ipanema;-22.986206;-43.196898;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1865;Ipanema;-22.987076;-43.196229;Gero;Italian Restaurant
1866;Ipanema;-22.98485;-43.20063;Restaurante Via Farme;Italian Restaurant
1867;Ipanema;-22.984183;-43.208581;La Romagnola Massas;Italian Restaurant
1868;Ipanema;-22.985155;-43.210236;Gibo Brambini;Italian Restaurant
1869;Ipanema;-22.980868;-43.209631;EpitÃƒÂ¡ceo;Italian Restaurant
1870;Ipanema;-22.965679;-43.220184;Grado Restaurante;Italian Restaurant
1871;GÃ¡vea;-22.975695;-43.228516;La Pastasciutta;Italian Restaurant
1872;GÃ¡vea;-22.975635;-43.228389;Chez Anne;Italian Restaurant
1873;Ipanema;-22.975388;-43.228132;Salumeria;Italian Restaurant
1874;GÃ¡vea;-22.975565;-43.228638;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1875;Jardim BotÃ¢nico;-22.96532;-43.229711;Guelli;Italian Restaurant
1876;GÃ¡vea;-22.973001;-43.22613;Photochart;Italian Restaurant
1877;GÃ¡vea;-22.975665;-43.228453;La Pasta Gialla;Italian Restaurant
1878;Lagoa;-22.962499;-43.207812;Capricciosa;Italian Restaurant
1879;Laranjeiras;-22.938468;-43.193939;Cucina italiana;Italian Restaurant
1880;Leblon;-22.985821;-43.228382;Stuzzi Bar;Italian Restaurant
1881;Leblon;-22.986331;-43.225634;Fratelli;Italian Restaurant
1882;Leblon;-22.985644;-43.226559;Prima Bruschetteria;Italian Restaurant
1883;Leblon;-22.983835;-43.216415;Pastrella;Italian Restaurant
1884;Leblon;-22.98222;-43.217756;RÃƒÂ¡scal;Italian Restaurant
1885;Leblon;-22.984029;-43.220121;Spoleto;Italian Restaurant
1886;Leblon;-22.986451;-43.225888;Nido Ristorante;Italian Restaurant
1887;Leblon;-22.982092;-43.224341;Massa;Italian Restaurant
1888;Leblon;-22.984918;-43.227796;La Mole;Italian Restaurant
1889;Leblon;-22.985345;-43.228433;Gusto Cucina Bar;Italian Restaurant
1890;Leblon;-22.982618;-43.217013;Abbraccio;Italian Restaurant
1891;Leblon;-22.986752;-43.22784;Oliva Trattoria MediterrÃƒÂ¢nea;Italian Restaurant
1892;Leblon;-22.982588;-43.21695;Gero Trattoria;Italian Restaurant
1893;Leblon;-22.982058;-43.216623;Spoleto CulinÃƒÂ¡ria Italiana;Italian Restaurant
1894;Leblon;-22.985259;-43.2268;Frateli Restaurante;Italian Restaurant
1895;Leblon;-22.980927;-43.222807;Ettore;Italian Restaurant
1896;Leblon;-22.979983;-43.22174;Cantinella;Italian Restaurant
1897;Leblon;-22.975388;-43.228132;Salumeria;Italian Restaurant
1898;Leblon;-22.984408;-43.222765;Focaccia Leblon;Italian Restaurant
1899;Leblon;-22.983984;-43.222002;Giuseppe;Italian Restaurant
1900;Leblon;-22.984662;-43.227915;Domenico Restaurante & Bar;Italian Restaurant
1901;Leblon;-22.98068;-43.22255;Bravo Gianni;Italian Restaurant
1902;Leblon;-22.980494;-43.22242;Ettore - Leblon;Italian Restaurant
1903;Leblon;-22.985752;-43.228631;Restaurante Pronto Quilo;Italian Restaurant
1904;Leblon;-22.983999;-43.220057;Spoleto - Leblon;Italian Restaurant
1905;Leblon;-22.982061;-43.217815;Spoleto Shopping Leblon;Italian Restaurant
1906;Leme;-22.962545;-43.167852;La Fiorentina;Italian Restaurant
1907;Leme;-22.962657;-43.168482;da Brambini;Italian Restaurant
1908;Leme;-22.963693;-43.172772;d'Amici;Italian Restaurant
1909;Copacabana;-22.964045;-43.17391;Pasta e Pallone;Italian Restaurant
1910;Leme;-22.964283;-43.173226;La Galierie;Italian Restaurant
1911;Leme;-22.964536;-43.173232;Alloro;Italian Restaurant
1912;SÃ£o Conrado;-22.996873;-43.26014;CT Brasserie;Italian Restaurant
1913;GÃ¡vea;-22.996906;-43.260078;Prima Bruschetteria;Italian Restaurant
1914;SÃ£o Conrado;-22.996073;-43.259242;Alessandro e Frederico Fashion Mall;Italian Restaurant
1915;Botafogo;-22.957127;-43.176066;Spoleto;Italian Restaurant
1916;Centro;-22.904403;-43.177005;Giuseppe;Italian Restaurant
1917;Centro;-22.902553;-43.177588;La Sagrada FamÃƒÂ­lia;Italian Restaurant
1918;Centro;-22.902658;-43.177152;Uniko;Italian Restaurant
1919;Centro;-22.9061;-43.180182;Coliseu das Massas;Italian Restaurant
1920;Centro;-22.897863;-43.179045;Ziti&Co - Comfort Food;Italian Restaurant
1921;Centro;-22.909595;-43.186224;Villa 106;Italian Restaurant
1922;Centro;-22.901453;-43.177248;Miletto;Italian Restaurant
1923;Centro;-22.899394;-43.178579;Tretonti;Italian Restaurant
1924;Centro;-22.911955;-43.182893;Pizzaria La Carmelita;Italian Restaurant
1925;Centro;-22.903369;-43.179176;Spoleto;Italian Restaurant
1926;Centro;-22.904283;-43.176751;Focaccia;Italian Restaurant
1927;Centro;-22.899485;-43.181404;Focaccia;Italian Restaurant
1928;Centro;-22.903517;-43.184888;Tutto A Posto;Italian Restaurant
1929;Centro;-22.902791;-43.186125;Spoleto;Italian Restaurant
1930;Centro;-22.897357;-43.18035;Enoteca Uno;Italian Restaurant
1931;Centro;-22.905084;-43.184235;Spoleto;Italian Restaurant
1932;Centro;-22.90582;-43.174718;Carmelo Cafe;Italian Restaurant
1933;Centro;-22.904219;-43.17675;ArmazÃƒÂ©m das Massas;Italian Restaurant
1934;Centro;-22.901555;-43.17562;Lampadosa;Italian Restaurant
1935;Centro;-22.904982;-43.175325;Pizza Nostra;Italian Restaurant
1936;Centro;-22.899485;-43.181404;Francesco Caffe;Italian Restaurant
1937;Centro;-22.89707;-43.180406;Spoleto;Italian Restaurant
1938;Centro;-22.909692;-43.176943;VulcÃƒÂ£o das Massas;Italian Restaurant
1939;Centro;-22.9027;-43.178031;Pasta;Italian Restaurant
1940;Centro;-22.899548;-43.181406;Lu Ternanu;Italian Restaurant
1941;Centro;-22.899485;-43.181404;Emporio Citta'Nova 2;Italian Restaurant
1942;Centro;-22.907013;-43.177757;Santa Lolla - Cantina Italiana;Italian Restaurant
1943;Copacabana;-22.901887;-43.177635;Spaghetteria Zona Sul;Italian Restaurant
1944;Centro;-22.904126;-43.176685;EspaÃƒÂ§o Gourmet;Italian Restaurant
1945;Centro;-22.899391;-43.178705;Palato DI Livorno;Italian Restaurant
1946;Centro;-22.905268;-43.175269;Parada da Massa;Italian Restaurant
1947;Centro;-22.911472;-43.183066;Prima Donna Ristorante;Italian Restaurant
1948;Centro;-22.903077;-43.175531;Forum Mix;Italian Restaurant
1949;Centro;-22.906034;-43.175037;Espaghetteli;Italian Restaurant
1950;Centro;-22.906602;-43.17757;Padovano Ristorante;Italian Restaurant
1951;Centro;-22.907149;-43.17475;Boca de Forno Bar e Pizzaria;Italian Restaurant
1952;Centro;-22.912904;-43.184233;Famiglia Calabria;Italian Restaurant
1953;Centro;-22.907809;-43.174953;Restaurante Oliveira;Italian Restaurant
1954;Centro;-22.902667;-43.175458;Tarantella;Italian Restaurant
1955;Centro;-22.905024;-43.184108;Buona Pasta Culinaria Italiana Ltda;Italian Restaurant
1956;Centro;-22.901498;-43.181954;Coliseu das Massas Ii;Italian Restaurant
1957;Centro;-22.903339;-43.179112;Spoleto;Italian Restaurant
1958;Centro;-22.902887;-43.178161;Tretonti;Italian Restaurant
1959;Centro;-22.902887;-43.178161;Tarantino;Italian Restaurant
1960;Centro;-22.902456;-43.177649;Arte das Massas;Italian Restaurant
1961;Centro;-22.904403;-43.177005;Spoleto - Sete de Setembro;Italian Restaurant
1962;Centro;-22.904506;-43.176694;Spoleto;Italian Restaurant
1963;Centro;-22.906932;-43.177191;Padovano;Italian Restaurant
1964;Botafogo;-22.941876;-43.181223;Miako;Japanese Restaurant
1965;Botafogo;-22.946196;-43.183208;Ebisu;Japanese Restaurant
1966;Botafogo;-22.946172;-43.182894;Matsuda;Japanese Restaurant
1967;Botafogo;-22.947473;-43.182737;Kotobuki;Japanese Restaurant
1968;Botafogo;-22.947036;-43.18511;Ekko's Gastronomia;Japanese Restaurant
1969;Botafogo;-22.941491;-43.181465;Farani Pasta e Sushi;Japanese Restaurant
1970;Botafogo;-22.950461;-43.184815;Epifania Oriental ContemporÃƒÂ¢neo;Japanese Restaurant
1971;Botafogo;-22.949109;-43.1792;Bar da Rampa;Japanese Restaurant
1972;Botafogo;-22.956958;-43.176501;Sushi Rio;Japanese Restaurant
1973;Botafogo;-22.942006;-43.181101;Restaurante Mizu;Japanese Restaurant
1974;Botafogo;-22.95259;-43.187062;Restaurante Atrium;Japanese Restaurant
1975;Botafogo;-22.9476;-43.18274;Koni Store;Japanese Restaurant
1976;Botafogo;-22.947473;-43.182737;Grande Muralha;Japanese Restaurant
1977;Botafogo;-22.949723;-43.18326;Nakami Sushi Bar;Japanese Restaurant
1978;Botafogo;-22.949265;-43.185853;Kilograma - Botafogo;Japanese Restaurant
1979;Botafogo;-22.956603;-43.176807;ÃƒÂcaro Gastronomia;Japanese Restaurant
1980;Botafogo;-22.945702;-43.182694;Cone Lounge;Japanese Restaurant
1981;Botafogo;-22.945922;-43.182762;Mix Lounge;Japanese Restaurant
1982;Botafogo;-22.954332;-43.177819;Sushi Japa Chan;Japanese Restaurant
1983;Botafogo;-22.953907;-43.186278;Tsuru Sushi CulinÃƒÂ¡ria Japonesa e Sushi Bar;Japanese Restaurant
1984;Botafogo;-22.954236;-43.17261;Matsuki Oriental ContemporÃƒÂ¢neo;Japanese Restaurant
1985;Botafogo;-22.947537;-43.182738;Kotobuki - Botafogo Praia Shopping;Japanese Restaurant
1986;Botafogo;-22.947036;-43.18511;Ekko's CafÃƒÂ©;Japanese Restaurant
1987;Botafogo;-22.941876;-43.181223;Restaurante Mizu;Japanese Restaurant
1988;Botafogo;-22.940665;-43.181571;Kaikyo;Japanese Restaurant
1989;Botafogo;-22.956365;-43.176174;Sushi Rio - Shopping Rio Sul;Japanese Restaurant
1990;Botafogo;-22.956639;-43.176619;Koni Store;Japanese Restaurant
1991;Catete;-22.929034;-43.1796;Mestre Kami;Japanese Restaurant
1992;Flamengo;-22.93286;-43.177119;Samurai San;Japanese Restaurant
1993;Catete;-22.928024;-43.17945;Sushi Dara;Japanese Restaurant
1994;Laranjeiras;-22.934354;-43.180793;Sushimar Laranjeiras;Japanese Restaurant
1995;Laranjeiras;-22.930525;-43.179447;Kappamaki;Japanese Restaurant
1996;Catete;-22.928952;-43.177716;Yuan Shan;Japanese Restaurant
1997;Laranjeiras;-22.93214;-43.182057;Umi - sushi bar e cevicheria;Japanese Restaurant
1998;Copacabana;-22.931547;-43.17646;Lamen Hood;Japanese Restaurant
1999;Laranjeiras;-22.932381;-43.182565;Bambu Mix Sushi;Japanese Restaurant
2000;Laranjeiras;-22.930832;-43.177196;Koni Store;Japanese Restaurant
2001;Laranjeiras;-22.922589;-43.1738;Sushi GlÃƒÂ³ria;Japanese Restaurant
2002;Leblon;-22.934445;-43.180983;Suchi Mar;Japanese Restaurant
2003;Catete;-22.93073;-43.177507;Inuttikon ComÃƒÂ©rcio de Alimentos Ltda;Japanese Restaurant
2004;Flamengo;-22.93073;-43.177507;Koni Store - Largo do Machado;Japanese Restaurant
2005;Catete;-22.932215;-43.178923;Restaurante Kioto;Japanese Restaurant
2006;Flamengo;-22.933155;-43.176687;Samuraisan Restaurante JaponÃƒÂªs;Japanese Restaurant
2007;Flamengo;-22.933107;-43.174741;Samurasan Restaurante Japones;Japanese Restaurant
2008;Copacabana;-22.972151;-43.186776;Soy;Japanese Restaurant
2009;Copacabana;-22.972344;-43.187972;Haru Sushi Bar;Japanese Restaurant
2010;Copacabana;-22.975909;-43.188371;Lapamaki;Japanese Restaurant
2011;Copacabana;-22.965078;-43.178326;Aloha Sushi;Japanese Restaurant
2012;Copacabana;-22.964415;-43.179565;Koni Store;Japanese Restaurant
2013;Copacabana;-22.976315;-43.191204;Amadai Sushi;Japanese Restaurant
2014;Copacabana;-22.975223;-43.187978;Japan's;Japanese Restaurant
2015;Copacabana;-22.977174;-43.189719;Botekim do Japa;Japanese Restaurant
2016;Copacabana;-22.964993;-43.189742;Sushi Lopes;Japanese Restaurant
2017;Copacabana;-22.96596;-43.181108;Toruk Sushi;Japanese Restaurant
2018;Copacabana;-22.975012;-43.187534;Koni Store;Japanese Restaurant
2019;Copacabana;-22.970353;-43.187862;Sushinharia;Japanese Restaurant
2020;Copacabana;-22.974003;-43.188702;Koni Store;Japanese Restaurant
2021;Copacabana;-22.974654;-43.187965;Japa Nao;Japanese Restaurant
2022;Copacabana;-22.967276;-43.188228;Du Bronca Comida Japonesa;Japanese Restaurant
2023;Botafogo;-22.967728;-43.179958;Sushi Night;Japanese Restaurant
2024;Copacabana;-22.974875;-43.189829;Sushinharia;Japanese Restaurant
2025;Copacabana;-22.965586;-43.188752;Bonsai Sushi;Japanese Restaurant
2026;Copacabana;-22.96655;-43.18683;Let'Sushi;Japanese Restaurant
2027;Copacabana;-22.97546;-43.189929;Jappa da Quitanda;Japanese Restaurant
2028;Copacabana;-22.965661;-43.181354;Sr. Hashi Express;Japanese Restaurant
2029;Copacabana;-22.965466;-43.189816;Keyzem Sushi Bar;Japanese Restaurant
2030;Copacabana;-22.978905;-43.190074;Wakame Sushi Restaurante Bar;Japanese Restaurant
2031;Copacabana;-22.970863;-43.183797;Jw Marriott Taiyou;Japanese Restaurant
2032;Copacabana;-22.972588;-43.18572;Terraneo Bar;Japanese Restaurant
2033;Copacabana;-22.974289;-43.188646;CaÃƒÂ§arola de Barro;Japanese Restaurant
2034;Cosme Velho;-22.939887;-43.200367;Sushi do PC;Japanese Restaurant
2035;Copacabana;-22.928952;-43.177716;Yuan Shan;Japanese Restaurant
2036;Catete;-22.934445;-43.180983;Suchi Mar;Japanese Restaurant
2037;Flamengo;-22.935894;-43.177317;Central do Sushi;Japanese Restaurant
2038;Flamengo;-22.936551;-43.180891;Mitsuo Delivery;Japanese Restaurant
2039;Flamengo;-22.9369;-43.177591;Bajix Sushi;Japanese Restaurant
2040;GÃ¡vea;-22.980291;-43.233331;Soba;Japanese Restaurant
2041;Copacabana;-22.980459;-43.241614;Villar Sushi;Japanese Restaurant
2042;GÃ¡vea;-22.978346;-43.233975;Japaway;Japanese Restaurant
2043;GÃ¡vea;-22.986477;-43.243163;99 Sushi Bar;Japanese Restaurant
2044;GÃ¡vea;-22.981232;-43.236239;Origami - Shopping da Gavea;Japanese Restaurant
